population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,294,All causes,3,Rate,2023,20941.24206563563,27095.17022873621,15987.68707000467
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,294,All causes,1,Number,2023,182743.9535155347,235756.79074976948,139693.00806535638
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,294,All causes,1,Number,2023,229857.0262264993,297662.3233132112,177533.7713
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,294,All causes,3,Rate,2023,22016.68343,28403.58069116729,16829.97810564704
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,294,All causes,3,Rate,2023,22897.37621508571,29651.850604048755,17685.156805234663
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,294,All causes,1,Number,2023,151466.48614840378,194832.3731967564,115533.57414821936
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,294,All causes,1,Number,2023,188263.4927842845,241654.65087559808,143235.53687428078
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,294,All causes,3,Rate,2023,25076.11649888863,32255.57951644803,19127.223708320427
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,294,All causes,3,Rate,2023,25490.23396705654,32719.21443157546,19393.60251594755
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,294,All causes,1,Number,2023,113708.37660018857,144210.39950938197,86824.97216217118
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,294,All causes,1,Number,2023,146359.86598810396,186811.977,112650.08017681728
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,294,All causes,3,Rate,2023,28081.13350770361,35613.83605062841,21442.07584337752
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,294,All causes,3,Rate,2023,28357.15733354877,36194.73541407699,21825.90169541787
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,294,All causes,1,Number,2023,77704.39248,96974.06890637887,59745.57135579056
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,294,All causes,1,Number,2023,110144.0289252136,138920.65832447587,84123.27872385926
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,294,All causes,3,Rate,2023,31304.76002302095,39067.932438775184,24069.691738906808
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,294,All causes,3,Rate,2023,31802.263372212157,40111.03831035489,24289.202890214652
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,294,All causes,1,Number,2023,45383.02809948447,56038.51206479451,35229.26222565251
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,294,All causes,1,Number,2023,73969.28562,91701.42804951109,56606.533166622125
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,294,All causes,3,Rate,2023,34684.07839455444,42827.55529906118,26924.04063779798
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,294,All causes,3,Rate,2023,35565.53447413453,44091.41271674633,27217.264435251433
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,294,All causes,1,Number,2023,21495.323313394605,26962.064007796373,16775.382682745196
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,294,All causes,1,Number,2023,40230.73506605309,49567.792953725206,31471.220621764507
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,294,All causes,3,Rate,2023,37784.00249708927,47393.318022922846,29487.39555731642
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,294,All causes,3,Rate,2023,39101.017599980245,48175.88198410047,30587.478687726634
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,294,All causes,1,Number,2023,8430.364237249314,10465.041995357096,6555.372975533237
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,294,All causes,1,Number,2023,18952.67707312804,23378.364375902314,14783.392450143878
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,294,All causes,2,Percent,2023,1,1,1
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,294,All causes,3,Rate,2023,41726.56723140625,51797.32050832904,32446.19134982718
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,294,All causes,3,Rate,2023,43167.84686248001,53248.07938109647,33671.61372155579
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,976,Diabetes mellitus type 2,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,976,Diabetes mellitus type 2,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,976,Diabetes mellitus type 2,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,1136.9974662591196,1880.2997908050932,661.6334178718358
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2023,960.5751196951892,1471.2995417072875,544.6849909995545
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,2,Percent,2023,0.008478994,0.012718559,0.005405442
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,2,Percent,2023,0.005421605,0.007949713,0.00352704
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,3,Rate,2023,54.373854459920004,89.92029463587001,31.640843745719998
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,3,Rate,2023,48.54828992,74.36073997668001,27.52884633
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,2363.352979821168,3586.4509409850093,1492.1094967849683
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,1949.833469339796,2912.7273838826577,1233.4466893105946
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,2,Percent,2023,0.013560808,0.018375939,0.009261057
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,2,Percent,2023,0.008460197,0.011760177,0.006062501
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2023,103.08860139606999,156.4396917,65.08527607
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2023,90.39723637,135.0384584,57.18445891515999
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,3980.940097330401,5758.039755136727,2511.689548832643
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,3380.1410989318924,4961.386886734061,2073.5064198027103
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,2,Percent,2023,0.018671761,0.025127887,0.013105944
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,2,Percent,2023,0.011838967,0.015819598,0.00828151
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2023,166.9048394,241.41149505354002,105.30506124989999
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2023,146.38898615573999,214.87043736278002,89.80054196
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,5720.866624294749,8089.923034562184,3587.5481544205973
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,4924.232049181076,6847.800562,3053.295146
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,2,Percent,2023,0.026615321,0.033190524,0.0188172
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,2,Percent,2023,0.017034647,0.02224002,0.011778573
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2023,266.5806589,376.9738318,167.1723907
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2023,232.935355,323.9276376,144.4327525
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,7958.244729042284,11339.142928452377,5257.671085200822
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,7069.691189218796,9791.957228726707,4559.035124960302
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2023,0.038477142,0.04773014,0.029288274
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2023,0.024775764,0.031097159,0.018477893
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2023,425.044546,605.6160652,280.8087079
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2023,368.36036211344003,510.20176327839005,237.5447222
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,10877.19466230938,15486.38337310978,7114.948117850828
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,10043.355654883531,14433.736381314982,6515.790260367112
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2023,0.053639886,0.068542419,0.039694337
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2023,0.034942929,0.045140386,0.025668847
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2023,642.2291868,914.3724746,420.092449
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2023,556.5956235,799.9073992,361.1004596
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,13166.73829370511,19202.635929382923,8429.679776464769
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,12358.259249496336,17750.96222472252,7758.464118669108
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2023,0.070420573,0.090420491,0.051895844
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2023,0.046363124,0.061633423,0.033508554
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2023,932.1315446415399,1359.439391,596.7742546
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2023,790.4920557196999,1135.4345573059202,496.26764794112995
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,16525.013180250757,23645.021269466084,10554.06136597706
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,15818.904775306271,22459.66063168186,10087.799260767297
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2023,0.083653009,0.1042359840335175,0.064402341
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2023,0.057568899,0.073539331,0.041960774
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2023,1250.529451,1789.335666,798.6780052
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2023,1050.50416,1491.504454,669.9120603
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,19477.046933272053,27501.407268003724,13013.526233726556
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,19580.82266012469,26549.334159440667,13155.664493335493
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2023,0.091758638,0.1091179506989347,0.073438329
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2023,0.069100571,0.085233097,0.053835937
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2023,1556.366171,2197.57441,1039.881049
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2023,1345.580892,1824.452289,904.0483675
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,19715.761950863773,28203.056579891832,13204.557586496803
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,21095.12334296608,29458.7711,14056.443347047822
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2023,0.096258982,0.1123332783441127,0.078640852
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2023,0.079675439,0.097358829,0.062847378
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2023,1851.7409388302601,2648.883396,1240.196545
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2023,1669.433084,2331.3182997273902,1112.4036197775702
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,17472.018461451502,24918.152735424355,11757.04860247416
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,19467.08418667676,27504.91375720827,12719.063347005447
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2023,0.095450664,0.1132294406625664,0.076301824
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2023,0.084628083,0.1051479175747332,0.066342955
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2023,2104.999328,3002.097032,1416.469395
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2023,1939.227866,2739.922152,1267.018822
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,13608.635952086466,18942.967570416164,9103.337684720324
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2023,15364.37649758973,21440.345286922824,10162.064115742522
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2023,0.089667615,0.1065637376336303,0.073031969
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2023,0.081593157,0.098589045,0.063970953
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2023,2252.985127,3136.113299,1507.108022
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2023,2080.284105,2902.949529,1375.908776
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,9096.489183713618,12310.60343902958,6144.371789605728
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2023,10707.789795366756,14634.066127720856,7199.364022473263
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2023,0.07981619,0.093635372,0.066021722
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2023,0.073095294,0.087393183,0.058966743
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2023,2246.445995,3040.195534,1517.3985391732301
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2023,2074.629393,2835.343643,1394.8734983356499
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,5255.904780465639,7335.580989882774,3664.477328772901
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2023,6737.926570837845,9217.144114,4597.157229286935
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,2,Percent,2023,0.067491136,0.079333145,0.056499427
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,2,Percent,2023,0.061113574,0.074206611,0.049477507
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,3,Rate,2023,2117.4457788927502,2955.284704,1476.307577
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,3,Rate,2023,1945.4646564082498,2661.297644,1327.35298
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,2535.715863585772,3525.088087143341,1735.6764710875034
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2023,3686.005714890296,5073.897406595229,2514.0657205922007
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,2,Percent,2023,0.055753112,0.067802645,0.045094751
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,2,Percent,2023,0.049789996,0.06073347,0.038985272
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,3,Rate,2023,1937.92639,2694.056274,1326.4945357726401
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,3,Rate,2023,1772.28646,2439.605461,1208.800251
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,990.7066413121302,1395.335652,663.6087572375213
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2023,1614.2619545651885,2285.185442912574,1080.4399463821458
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,2,Percent,2023,0.045982927,0.058571726,0.034640195
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,2,Percent,2023,0.040091621,0.050901613,0.029653394
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,3,Rate,2023,1741.442158,2452.690057,1166.476753
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,3,Rate,2023,1568.9319370575502,2221.015253,1050.100161
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,311.3241552,460.0823823202405,197.99776793233715
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,1,Number,2023,598.2857471503628,871.4612329819921,362.2231997332535
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2023,0.036842663,0.048450259,0.025248685
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2023,0.031547427,0.041095201,0.020914223
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2023,1540.916611,2277.203916,980.0012126
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2023,1362.694432,1984.896641,825.0230591
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,5,Prevalence,125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,1,Number,2023,0,0,0
