sex,age,inc_num_diff_ishd,inc_num_diff_copd,inc_num_diff_dmt2,mx_num_diff_ishd,mx_num_diff_copd,mx_num_diff_dmt2,incidence_disease_sc_ishd,incidence_disease_sc_copd,incidence_disease_sc_dmt2,incidence_disease_bl_ishd,incidence_disease_bl_copd,incidence_disease_bl_dmt2,mx_sc_ishd,mx_sc_copd,mx_sc_dmt2,mx_bl_ishd,mx_bl_copd,mx_bl_dmt2,px_sc_ishd,px_sc_copd,px_sc_dmt2,px_bl_ishd,px_bl_copd,px_bl_dmt2,Lx_sc,ex_sc,Lwx_sc,ewx_sc,Lx_bl,ex_bl,Lwx_bl,ewx_bl,Lx_diff,Lwx_diff,ex_diff,ewx_diff
female,80,-231.9223112160471,23.676997179016325,-29.59951830733064,-154.48832492751353,4.181451392879353,-31.315596619318853,0.010982331117340583,0.02057142567167106,9.403353145095274e-4,0.0112496586436002,0.02057142567167106,9.765413648662514e-4,0.0063334440224791285,0.0029664604226209935,8.213285320833124e-4,0.006483647662338308,0.0029664604226209935,8.511763878896039e-4,0.07693427080323458,0.18346700749909575,0.11043468610223209,0.07875257630752656,0.18346700749909575,0.11444627375515252,1089371.1974369923,11.294195641540803,802683.7063408106,7.800112891233106,1087961.6214450144,11.260451638264556,801645.0854517401,7.77817683443614,1409.5759919779375,1038.6208890705602,0.03374400327624727,0.02193605679696642
female,81,-236.5421498919386,27.3309511490188,-24.13102303603091,-169.4702826269695,5.413889114485755,-32.53497281161049,0.011861144582671871,0.02186689110482925,8.017239144746951e-4,0.01214986383599021,0.02186689110482925,8.325929629638515e-4,0.007282716225409931,0.0034755887564730525,8.91391804899196e-4,0.007455441886772541,0.0034755887564730525,9.237977042389321e-4,0.08082801355334694,0.19760773980108592,0.11053777475210386,0.08273745550302493,0.19760773980108592,0.1145544341198279,1048388.2180165907,10.690675286606616,766071.4273608287,7.336253065185045,1046830.5282282338,10.657700618294918,764933.2023988871,7.314894546093272,1557.689788356889,1138.2249619415961,0.03297466831169871,0.02135851909177333
female,82,-239.77919827166806,31.18271587104391,-19.680408066899872,-184.67266075674524,6.94501238452176,-33.54157087448016,0.012810234644657985,0.02312918532388744,6.874400487718306e-4,0.01312205626993702,0.02312918532388744,7.139087867198933e-4,0.008366983312587603,0.004058687708458766,9.653069573819768e-4,0.008565508171254255,0.004058687708458766,0.0010004180808089946,0.08457197924329017,0.212108866216921,0.1104554544699307,0.08656951866163108,0.212108866216921,0.1144710384480969,1004053.1347201795,10.114098813938996,727497.4867372024,6.895180966910555,1002341.9874520495,10.081924509089758,726257.6565987817,6.874419953703208,1711.1472681299783,1239.8301384206861,0.032174304849238666,0.020761013207347467
female,83,-241.35380743140013,35.135843763360754,-16.085284280907615,-199.594389580996,8.825054522648315,-34.27971393090331,0.013830513855830054,0.02433223350649665,5.942612219231064e-4,0.01416717071096171,0.02433223350649665,6.171422638174215e-4,0.009595416938985128,0.004725071332581601,0.0010427028607372442,0.009823283558354972,0.004725071332581601,0.0010806539596363404,0.08809472103528711,0.2268577910807156,0.11020586452965238,0.09017583602964115,0.2268577910807156,0.11421483977919002,956442.9293718184,9.564849217327014,687047.9276328088,6.476910768830268,954575.2211614058,9.533510357571691,685706.284534219,6.4567693791016145,1867.7082104126457,1341.6430985898478,0.0313388597553228,0.020141389728653536
female,84,-241.21236055447844,39.06824104129555,-13.189421111136198,-213.77702479642903,11.081791887478175,-34.70211026839456,0.014935882804780717,0.02545184079486155,5.188772360321574e-4,0.01529944611024336,0.02545184079486155,5.388557426849008e-4,0.01098331644452705,0.00547436975888979,0.001123376568787434,0.011244496823025623,0.00547436975888979,0.0011642961252808198,0.09131557669201207,0.24172140195942105,0.10980452435665432,0.09347405711331229,0.24172140195942105,0.11380187777256015,905654.9837502635,9.043703358990577,644804.6344130024,6.0817463013959685,903630.6791498146,9.01323746293892,643363.3780722844,6.062247634300139,2024.3046004488133,1441.2563407180132,0.030465896051657282,0.019498667095829703
female,85,-239.00810283558712,42.84664144763519,-10.856340369643533,-226.52437839602499,13.749621770248268,-34.75922100675689,0.01612248886883579,0.02647259600672513,4.5828182199399685e-4,0.01651493606610239,0.02647259600672513,4.759272028157737e-4,0.012537687890953837,0.006315644363814106,0.0012068431145254696,0.012836406398377317,0.006315644363814106,0.0012508431076457996,0.09414904068724231,0.2565578700773059,0.1092641311400603,0.09637686887035826,0.2565578700773059,0.11324527071731692,851872.8229126051,8.552272874420925,601031.3482844948,5.710599774474494,849695.7494457983,8.52271882712035,599495.3333232527,5.6917671870089315,2177.073466806789,1536.0149612420937,0.029554047300575093,0.018832587465562156
female,86,-234.70843998124838,46.354687513496174,-8.971499903478048,-237.04528004871645,16.819303444171965,-34.37412572695871,0.017401697222644244,0.02739916448787117,4.098381973665064e-4,0.01782528239973867,0.02739916448787117,4.25618336836968e-4,0.01425929477820324,0.007245185422996424,0.0012910436773429302,0.01459990245173006,0.007245185422996424,0.0013381620999830248,0.09649628210289864,0.27121766555076326,0.10859509803183222,0.09878330088563558,0.27121766555076326,0.11255577200278183,795455.2397194417,8.091647150920558,556102.5667171743,5.36394798721422,793133.7941715077,8.063047664290744,554479.6446931071,5.345806588964603,2321.4455479340395,1622.922024067142,0.028599486629813597,0.018141398249617247
female,87,-228.2246191288159,49.4756633698853,-7.442242269405995,-244.6311056646482,20.27533150542422,-33.53509560632949,0.018776809109488382,0.0282382440337167,3.7134666456395133e-4,0.01923386671198253,0.0282382440337167,3.856447514586425e-4,0.016148189563444822,0.008267503893801494,0.001375246428198372,0.016535165839358504,0.008267503893801494,0.0014254954274798544,0.09826246043681681,0.2855688479446141,0.10780729967176118,0.10059639056178933,0.2855688479446141,0.11174357243354655,736949.9735101077,7.662249731541377,510503.924080546,5.041739888262892,734497.560815071,7.634654059614576,508805.0756521811,5.024318133143073,2452.4126950367354,1698.8484283649013,0.027595671926801124,0.017421755119819693
female,88,-219.55387859181974,52.02621235799597,-6.196867503605802,-248.53974693868622,24.05602288355476,-32.24094890341962,0.02025108597674906,0.02895935792110985,3.4115329753639756e-4,0.02074402983906689,0.02895935792110985,3.542888389537779e-4,0.018192652721410862,0.009380025600357198,0.0014582463899868565,0.018630338336215184,0.009380025600357198,0.0015115947780542094,0.09934817605779013,0.29949139229894906,0.10690928662507973,0.10171441684730055,0.29949139229894906,0.1108174910635653,677013.6393410037,7.263662176002581,464808.6670899047,4.743284277017824,674449.0383571174,7.237131431910435,463047.92152191594,4.726617171360116,2564.600983886281,1760.745567988779,0.026530744092145397,0.01666710565770746
female,89,-208.86570407595173,53.92303163010365,-5.178281621870866,-248.00295695041677,28.04386665075799,-30.496717319456025,0.02183834222014486,0.02958881002039304,3.179968314198346e-4,0.02236992244122419,0.02958881002039304,3.3024077154843705e-4,0.02036156862876757,0.010573986895901511,0.0015380043237462435,0.020853695942794556,0.010573986895901511,0.0015943466607332352,0.09965788457334279,0.31285613086253294,0.10590920158361415,0.10203946115017885,0.31285613086253294,0.10978592209594164,616324.7004106243,6.896184131353155,419449.89662694733,4.468205252748293,613672.5440454951,6.870790714192663,417644.9280568888,4.452333708820602,2652.1563651291654,1804.968570058525,0.02539341716049215,0.01587154392769108
female,90,-196.2562286683351,55.05383349149815,-4.339590253172531,-242.6179487189529,32.08113432906157,-28.3750310320288,0.0235388418809066,0.03012777809636414,3.0079938683339244e-4,0.02411181498687163,0.03012777809636414,3.1238116790543703e-4,0.022622504205353326,0.011840431801324634,0.001614422340403567,0.02317213255474207,0.011840431801324634,0.001673649589837058,0.09912390349236311,0.3255678170042613,0.10481588583643958,0.10150190720940647,0.3255678170042613,0.10865797822408269,555651.5290687685,6.560972516282429,374823.7577305053,4.216675044476849,552942.0726175711,6.536798242458556,372996.0499040786,4.2016443155628584,2709.4564511973877,1827.7078264267184,0.02417427382387327,0.01503072891399082
